id,city,country,month,name,series,state,year,date,cun,location_type,location_path,latitude,longitude
cambridge_yah,Cambridge,United States,April,Cambridge,yah,Massachusetts,2013,2013-04-01,Cambridge,city,"Cambridge, Massachusetts, United States",42.3750997,-71.1056157
cameron_highlands_yah,,Malaysia,November,Cameron Highlands,yah,,2017,2017-11-01,,country,Malaysia,4.5693754,102.2656823
canada_bto,,Canada,August,Canada,bto,,2018,2018-08-01,,country,Canada,61.0666922,-107.9917071
canada_bts,,Canada,June,Canada v.1,bts,,2018,2018-06-01,,country,Canada,61.0666922,-107.9917071
canada_bts_2,,Canada,December,Canada v.2,bts,,2018,2018-12-01,,country,Canada,61.0666922,-107.9917071
canada_btx,,Canada,October,Canada,btx,,2018,2018-10-01,,country,Canada,61.0666922,-107.9917071
canada_icon,,Canada,January,Canada,icon,,2009,2009-01-01,,country,Canada,61.0666922,-107.9917071
canada_yah,,Canada,March,Canada,yah,,2013,2013-03-01,,country,Canada,61.0666922,-107.9917071
canada_yah_2,,Canada,March,Canada v.2,yah,,2014,2014-03-01,,country,Canada,61.0666922,-107.9917071
canada_yaho,,Canada,February,Canada,yaho,,2017,2017-02-01,,country,Canada,61.0666922,-107.9917071
canary_islands_yah,,Spain,June,Canary Islands,yah,,2019,2019-06-01,,country,Spain,39.3262345,-4.838064900000001
cancun_bts,Cancun,Mexico,August,Cancún,bts,Quintana Roo,2018,2018-08-01,Cancun,city,"Cancun, Quintana Roo, Mexico",21.1617854,-86.8510468
cancun_icon,Cancun,Mexico,January,Cancún,icon,Quintana Roo,2009,2009-01-01,Cancun,city,"Cancun, Quintana Roo, Mexico",21.1617854,-86.8510468
cancun_icon_2,Cancun,Mexico,January,Cancún v.2,icon,Quintana Roo,2011,2011-01-01,Cancun,city,"Cancun, Quintana Roo, Mexico",21.1617854,-86.8510468
cannes_yah,Cannes,France,September,Cannes,yah,,2016,2016-09-01,Cannes,city,"Cannes, France",43.551519799999994,7.013441800000001
cardiff_icon,Cardiff,United Kingdom,January,Cardiff,icon,Wales,2009,2009-01-01,Cardiff,city,"Cardiff, Wales, United Kingdom",51.481654600000006,-3.1791934
casablanca_yah,Casablanca,Morocco,July,Casablanca,yah,,2017,2017-07-01,Casablanca,city,"Casablanca, Morocco",33.59506270000001,-7.6187768
cayman_islands_bts,,Cayman Islands,August,Cayman Islands,bts,,2018,2018-08-01,,country,Cayman Islands,19.5417212,-80.5667132
cebu_icon,Cebu,Philippines,January,Cebu,icon,,2009,2009-01-01,Cebu City,city,"Cebu, Philippines",10.45,123.84
cebu_icon_2,Cebu,Philippines,January,Cebu v.2,icon,,2016,2016-01-01,Cebu City,city,"Cebu, Philippines",10.45,123.84
cebu_rlf,Cebu,Philippines,January,Cebu,rlf,,2015,2015-01-01,Cebu City,city,"Cebu, Philippines",10.45,123.84
cebu_rlf_2,Cebu,Philippines,November,Cebu Silver,rlf,,2016,2016-11-01,Cebu City,city,"Cebu, Philippines",10.45,123.84
cebu_yah,Cebu,Philippines,February,Cebu,yah,,2017,2017-02-01,Cebu City,city,"Cebu, Philippines",10.45,123.84
cebu_yahx,Cebu,Philippines,November,Cebu,yahx,,2017,2017-11-01,Cebu City,city,"Cebu, Philippines",10.45,123.84
cebu_yahx_2,Cebu,Philippines,November,Cebu v.2,yahx,,2018,2018-11-01,Cebu City,city,"Cebu, Philippines",10.45,123.84
changchun_icon,Changchun,China,January,Changchun,icon,,2012,2012-01-01,Changchun,city,"Changchun, China",43.888216799999995,125.3182578
changchun_rlf,Changchun,China,November,Changchun Blue,rlf,,2016,2016-11-01,Changchun,city,"Changchun, China",43.888216799999995,125.3182578
changchun_yah,Changchun,China,June,Changchun,yah,,2018,2018-06-01,Changchun,city,"Changchun, China",43.888216799999995,125.3182578
changde_yah,Changde,China,September,Changde,yah,,2019,2019-09-01,Changde,city,"Changde, China",29.038201,111.6882053
changsha_icon,Changsha,China,January,Changsha,icon,,2010,2010-01-01,Changsha,city,"Changsha, China",28.1979483,112.97133000000001
changsha_rlf,Changsha,China,November,Changsha Blue,rlf,,2016,2016-11-01,Changsha,city,"Changsha, China",28.1979483,112.97133000000001
changsha_yah,Changsha,China,September,Changsha,yah,,2017,2017-09-01,Changsha,city,"Changsha, China",28.1979483,112.97133000000001
changzhou_rlf,Changzhou,China,November,Changzhou Blue,rlf,,2016,2016-11-01,Changzhou,city,"Changzhou, China",31.8129864,119.96920449999999
charlotte_btr1,Charlotte,United States,May,Charlotte v.1,bts,North Carolina,2018,2018-05-01,Charlotte,city,"Charlotte, North Carolina, United States",35.2270869,-80.8431268
charlotte_bts,Charlotte,United States,July,Charlotte v.2,bts,North Carolina,2018,2018-07-01,Charlotte,city,"Charlotte, North Carolina, United States",35.2270869,-80.8431268
charlotte_icon,Charlotte,United States,January,Charlotte,icon,North Carolina,2008,2008-01-01,Charlotte,city,"Charlotte, North Carolina, United States",35.2270869,-80.8431268
charlotte_yah,Charlotte,United States,March,Charlotte,yah,North Carolina,2013,2013-03-01,Charlotte,city,"Charlotte, North Carolina, United States",35.2270869,-80.8431268
charlotte_yaho,Charlotte,United States,March,Charlotte,yaho,North Carolina,2017,2017-03-01,Charlotte,city,"Charlotte, North Carolina, United States",35.2270869,-80.8431268
chengdu_icon,Chengdu,China,January,Chengdu,icon,,2008,2008-01-01,Chengdu,city,"Chengdu, China",30.662420500000003,104.0633219
chengdu_rlf,Chengdu,China,January,Chengdu Blue,rlf,,2014,2014-01-01,Chengdu,city,"Chengdu, China",30.662420500000003,104.0633219
chengdu_rlf_2,Chengdu,China,November,Chengdu Gold,rlf,,2014,2014-11-01,Chengdu,city,"Chengdu, China",30.662420500000003,104.0633219
chengdu_rlf_3,Chengdu,China,November,Chengdu Green,rlf,,2015,2015-11-01,Chengdu,city,"Chengdu, China",30.662420500000003,104.0633219
chengdu_rlf_4,Chengdu,China,November,Chengdu Silver,rlf,,2016,2016-11-01,Chengdu,city,"Chengdu, China",30.662420500000003,104.0633219
chengdu_yah,Chengdu,China,September,Chengdu,yah,,2017,2017-09-01,Chengdu,city,"Chengdu, China",30.662420500000003,104.0633219
chiangmai_icon,Chiangmai,Thailand,January,Chiangmai,icon,,2009,2009-01-01,Сhiang Mai,city,"Chiangmai, Thailand",18.790876,98.98804799999999
chiapas_bts,,Mexico,March,Chiapas,bts,Chiapas,2019,2019-03-01,,state,"Chiapas, Mexico",16.500000099999998,-92.5000001
chicago_bto,Chicago,United States,August,Chicago,bto,Illinois,2018,2018-08-01,Chicago,city,"Chicago, Illinois, United States",41.875561600000005,-87.6244212
chicago_bts,Chicago,United States,April,Chicago,bts,Illinois,2018,2018-04-01,Chicago,city,"Chicago, Illinois, United States",41.875561600000005,-87.6244212
chicago_btx,Chicago,United States,October,Chicago,btx,Illinois,2018,2018-10-01,Chicago,city,"Chicago, Illinois, United States",41.875561600000005,-87.6244212
chicago_icon,Chicago,United States,January,Chicago,icon,Illinois,2008,2008-01-01,Chicago,city,"Chicago, Illinois, United States",41.875561600000005,-87.6244212
chicago_yah,Chicago,United States,March,Chicago,yah,Illinois,2013,2013-03-01,Chicago,city,"Chicago, Illinois, United States",41.875561600000005,-87.6244212
chicago_yaho,Chicago,United States,August,Chicago,yaho,Illinois,2016,2016-08-01,Chicago,city,"Chicago, Illinois, United States",41.875561600000005,-87.6244212
chicago_yahox,Chicago,United States,November,Chicago,yahox,Illinois,2014,2014-11-01,Chicago,city,"Chicago, Illinois, United States",41.875561600000005,-87.6244212
chihuahua_bts,Chihuahua,Mexico,January,Chihuahua,bts,Chihuahua,2019,2019-01-01,Chihuahua,city,"Chihuahua, Chihuahua, Mexico",28.938764000000003,-106.384451167241
chihuahua_icon,Chihuahua,Mexico,January,Chihuahua,icon,Chihuahua,2008,2008-01-01,Chihuahua,city,"Chihuahua, Chihuahua, Mexico",28.938764000000003,-106.384451167241
chile_bts,,Chile,August,Chile,bts,,2018,2018-08-01,,country,Chile,-31.7613365,-71.3187697
chile_icon,,Chile,January,Chile,icon,,2010,2010-01-01,,country,Chile,-31.7613365,-71.3187697
chile_icon_2,,Chile,January,Chile v.2,icon,,2016,2016-01-01,,country,Chile,-31.7613365,-71.3187697
china_icon,,China,January,China,icon,,2008,2008-01-01,,country,China,35.000074,104.999927
china_yahx,,China,June,China,yahx,,2018,2018-06-01,,country,China,35.000074,104.999927
chongqing_icon,Chongqing,China,January,Chongqing,icon,,2008,2008-01-01,Chongqing,city,"Chongqing, China",29.5585712,106.5492822
chongqing_rlf,Chongqing,China,November,Chongqing Blue,rlf,,2014,2014-11-01,Chongqing,city,"Chongqing, China",29.5585712,106.5492822
chongqing_yah,Chongqing,China,September,Chongqing,yah,,2017,2017-09-01,Chongqing,city,"Chongqing, China",29.5585712,106.5492822
ciudad_de_mexico_bts,Mexico City,Mexico,August,Ciudad de México,bts,State of Mexico,2018,2018-08-01,Mexico City,city,"Mexico City, State of Mexico, Mexico",19.501724,-99.06021390000001
ciudad_de_mexico_icon,Mexico City,Mexico,January,Ciudad de México,icon,State of Mexico,2010,2010-01-01,Mexico City,city,"Mexico City, State of Mexico, Mexico",19.501724,-99.06021390000001
cleveland_icon,Cleveland,United States,January,Cleveland,icon,Ohio,2008,2008-01-01,Cleveland,city,"Cleveland, Ohio, United States",41.5051613,-81.6934446
cluj_napoca_icon,Cluj-Napoca,Romania,January,Cluj-Napoca,icon,,2009,2009-01-01,Cluj-Napoca,city,"Cluj-Napoca, Romania",46.769379,23.589954199999998
colombia_bts,,Colombia,August,Colombia,bts,,2018,2018-08-01,,country,Colombia,2.8894433999999998,-73.78389200000001
colombia_icon,,Colombia,January,Colombia,icon,,2014,2014-01-01,,country,Colombia,2.8894433999999998,-73.78389200000001
colorado_bto,,United States,August,Colorado,bto,Colorado,2018,2018-08-01,,state,"Colorado, United States",38.7251776,-105.60771670000001
colorado_bts,,United States,March,Colorado,bts,Colorado,2018,2018-03-01,,state,"Colorado, United States",38.7251776,-105.60771670000001
colorado_btx,,United States,October,Colorado,btx,Colorado,2018,2018-10-01,,state,"Colorado, United States",38.7251776,-105.60771670000001
colorado_icon,,United States,January,Colorado,icon,Colorado,2009,2009-01-01,,state,"Colorado, United States",38.7251776,-105.60771670000001
colorado_yah,,United States,March,Colorado,yah,Colorado,2013,2013-03-01,,state,"Colorado, United States",38.7251776,-105.60771670000001
colorado_yaho,,United States,August,Colorado,yaho,Colorado,2016,2016-08-01,,state,"Colorado, United States",38.7251776,-105.60771670000001
connecticut_bto,,United States,August,Connecticut,bto,Connecticut,2018,2018-08-01,,state,"Connecticut, United States",41.6500201,-72.7342163
connecticut_bts,,United States,March,Connecticut,bts,Connecticut,2018,2018-03-01,,state,"Connecticut, United States",41.6500201,-72.7342163
copenhagen_icon,Copenhagen,Denmark,January,Copenhagen,icon,,2010,2010-01-01,Copenhagen,city,"Copenhagen, Denmark",55.6867243,12.5700724
copenhagen_yah,Copenhagen,Denmark,July,Copenhagen,yah,,2016,2016-07-01,Copenhagen,city,"Copenhagen, Denmark",55.6867243,12.5700724
cordoba_bts,Cordoba,Argentina,August,Córdoba,bts,,2018,2018-08-01,Cordoba,city,"Cordoba, Argentina",-32.0967361,-63.794092299999996
corfu_icon,Corfu,Greece,January,Corfu,icon,,2009,2009-01-01,Corfu,city,"Corfu, Greece",39.591337,19.8596189187339
corfu_yah,Corfu,Greece,November,Corfu,yah,,2018,2018-11-01,Corfu,city,"Corfu, Greece",39.591337,19.8596189187339
costa_rica_bts,,Costa Rica,December,Costa Rica,bts,,2018,2018-12-01,,country,Costa Rica,10.2735633,-84.0739102
costa_rica_icon,,Costa Rica,January,Costa Rica,icon,,2012,2012-01-01,,country,Costa Rica,10.2735633,-84.0739102
cozumel_bts,Cozumel,Mexico,January,Cozumel,bts,Quintana Roo,2019,2019-01-01,Cozumel,city,"Cozumel, Quintana Roo, Mexico",20.4317585,-86.9202745659766
cozumel_icon,Cozumel,Mexico,January,Cozumel,icon,Quintana Roo,2011,2011-01-01,Cozumel,city,"Cozumel, Quintana Roo, Mexico",20.4317585,-86.9202745659766
crete_icon,Crete,Greece,January,Crete,icon,,2009,2009-01-01,Crete,city,"Crete, Greece",35.2788061,24.9342885396631
culiacan_icon,Culiacan,Mexico,January,Culiacán,icon,Sinaloa,2009,2009-01-01,Culiacan,city,"Culiacan, Sinaloa, Mexico",24.7978965,-107.393395
curacao_icon,,Curacao,January,Curaçao,icon,,2011,2011-01-01,,country,Curacao,12.1845,-68.9640875031406
cusco_icon,Cusco,Peru,January,Cusco,icon,,2013,2013-01-01,Cusco,city,"Cusco, Peru",-13.521234900000001,-71.97112440000001
cyprus_icon,,Cyprus,January,Cyprus,icon,,2009,2009-01-01,,country,Cyprus,34.982301799999995,33.1451285
cyprus_yah,,Cyprus,June,Cyprus,yah,,2018,2018-06-01,,country,Cyprus,34.982301799999995,33.1451285
cyprus_yaho,,Cyprus,March,Cyprus,yaho,,2019,2019-03-01,,country,Cyprus,34.982301799999995,33.1451285
czech_republic_icon,,Czech Republic,January,Czech Republic,icon,,2010,2010-01-01,,country,Czech Republic,49.816700299999994,15.4749544
czech_republic_yah,,Czech Republic,July,Czech Republic,yah,,2018,2018-07-01,,country,Czech Republic,49.816700299999994,15.4749544
czech_republic_yaho,,Czech Republic,January,Czech Republic,yaho,,2019,2019-01-01,,country,Czech Republic,49.816700299999994,15.4749544
czech_republic_yahox,,Czech Republic,November,Czech Republic,yahox,,2018,2018-11-01,,country,Czech Republic,49.816700299999994,15.4749544
czech_republic_yahx,,Czech Republic,November,Czech Republic,yahx,,2018,2018-11-01,,country,Czech Republic,49.816700299999994,15.4749544
dali_city_icon,Dali,China,January,Dali City,icon,,2016,2016-01-01,Dali,city,"Dali, China",25.7484555,100.20213709999999
dali_yah,Dali,China,June,Dali,yah,,2018,2018-06-01,Dali,city,"Dali, China",25.7484555,100.20213709999999
dalian_icon,Dalian,China,January,Dalian,icon,,2009,2009-01-01,Dalian,city,"Dalian, China",38.9181714,121.62829450000001
dalian_rlf,Dalian,China,November,Dalian Blue,rlf,,2016,2016-11-01,Dalian,city,"Dalian, China",38.9181714,121.62829450000001
dalian_yah,Dalian,China,September,Dalian,yah,,2017,2017-09-01,Dalian,city,"Dalian, China",38.9181714,121.62829450000001
dallas_bto,Dallas,United States,August,Dallas,bto,Texas,2018,2018-08-01,Dallas,city,"Dallas, Texas, United States",32.7762719,-96.7968559
dallas_bts,Dallas,United States,April,Dallas,bts,Texas,2018,2018-04-01,Dallas,city,"Dallas, Texas, United States",32.7762719,-96.7968559
dallas_icon,Dallas,United States,January,Dallas,icon,Texas,2009,2009-01-01,Dallas,city,"Dallas, Texas, United States",32.7762719,-96.7968559
dallas_yah,Dallas,United States,March,Dallas,yah,Texas,2013,2013-03-01,Dallas,city,"Dallas, Texas, United States",32.7762719,-96.7968559
dallas_yaho,Dallas,United States,August,Dallas,yaho,Texas,2016,2016-08-01,Dallas,city,"Dallas, Texas, United States",32.7762719,-96.7968559
danang_yah,Da Nang,Vietnam,February,Danang,yah,,2018,2018-02-01,Da Nang,city,"Da Nang, Vietnam",16.067999999999998,108.212
danang_yaho,Da Nang,Vietnam,February,Danang,yaho,,2018,2018-02-01,Da Nang,city,"Da Nang, Vietnam",16.067999999999998,108.212
darmstadt_icon,Darmstadt,Germany,January,Darmstadt,icon,,2012,2012-01-01,Darmstadt,city,"Darmstadt, Germany",49.872775,8.651177
datong_yah,Datong,China,January,Datong,yah,,2019,2019-01-01,Datong,city,"Datong, China",40.0921758,113.2950953
davao_icon,Davao,Philippines,January,Davao,icon,,2011,2011-01-01,Davao,city,"Davao, Philippines",7.0645241,125.60841429999999
davao_yah,Davao,Philippines,April,Davao,yah,,2017,2017-04-01,Davao,city,"Davao, Philippines",7.0645241,125.60841429999999
delaware_bto,,United States,August,Delaware,bto,Delaware,2018,2018-08-01,,state,"Delaware, United States",38.6920451,-75.4013315
delaware_btr1,,United States,April,Delaware v.1,bts,Delaware,2018,2018-04-01,,state,"Delaware, United States",38.6920451,-75.4013315
delaware_bts,,United States,June,Delaware v.2,bts,Delaware,2018,2018-06-01,,state,"Delaware, United States",38.6920451,-75.4013315
den_haag_icon,The Hague,Netherlands,January,Den Haag,icon,,2012,2012-01-01,The Hague,city,"The Hague, Netherlands",52.07494555,4.269680220536451
den_haag_yah,The Hague,Netherlands,August,Den Haag,yah,,2017,2017-08-01,The Hague,city,"The Hague, Netherlands",52.07494555,4.269680220536451
denmark_icon,,Denmark,January,Denmark,icon,,2013,2013-01-01,,country,Denmark,55.670249,10.333328300000002
denmark_yah,,Denmark,September,Denmark,yah,,2018,2018-09-01,,country,Denmark,55.670249,10.333328300000002
denmark_yaho,,Denmark,August,Denmark,yaho,,2019,2019-08-01,,country,Denmark,55.670249,10.333328300000002
denver_bts,Denver,United States,April,Denver v.1,bts,Colorado,2018,2018-04-01,Denver,city,"Denver, Colorado, United States",39.7392364,-104.98486229999999
denver_bts_2,Denver,United States,January,Denver v.2,bts,Colorado,2019,2019-01-01,Denver,city,"Denver, Colorado, United States",39.7392364,-104.98486229999999
denver_icon,Denver,United States,January,Denver,icon,Colorado,2009,2009-01-01,Denver,city,"Denver, Colorado, United States",39.7392364,-104.98486229999999
denver_yah,Denver,United States,April,Denver,yah,Colorado,2013,2013-04-01,Denver,city,"Denver, Colorado, United States",39.7392364,-104.98486229999999
denver_yaho,Denver,United States,March,Denver,yaho,Colorado,2017,2017-03-01,Denver,city,"Denver, Colorado, United States",39.7392364,-104.98486229999999
detroit_btr1,Detroit,United States,February,Detroit v.1,bts,Michigan,2018,2018-02-01,Detroit,city,"Detroit, Michigan, United States",42.331550899999996,-83.04664029999999
detroit_bts,Detroit,United States,June,Detroit v.2,bts,Michigan,2018,2018-06-01,Detroit,city,"Detroit, Michigan, United States",42.331550899999996,-83.04664029999999
detroit_icon,Detroit,United States,January,Detroit,icon,Michigan,2009,2009-01-01,Detroit,city,"Detroit, Michigan, United States",42.331550899999996,-83.04664029999999
detroit_yah,Detroit,United States,March,Detroit,yah,Michigan,2013,2013-03-01,Detroit,city,"Detroit, Michigan, United States",42.331550899999996,-83.04664029999999
deyang_icon,Deyang,China,January,Deyang,icon,,2017,2017-01-01,Deyang,city,"Deyang, China",31.1244028,104.39013
deyang_yah,Deyang,China,September,Deyang,yah,,2019,2019-09-01,Deyang,city,"Deyang, China",31.1244028,104.39013
disney_california_adventure_bto,Anaheim,United States,July,Disney California Adventure,bto,California,2019,2019-07-01,Anaheim,special,"Anaheim, California, United States",33.8347516,-117.911732
disney_california_adventure_bts,Anaheim,United States,April,Disney California Adventure,bts,California,2019,2019-04-01,Anaheim,special,"Anaheim, California, United States",33.8347516,-117.911732
disney_california_adventure_yah,Anaheim,United States,January,Disney California Adventure,yah,California,2015,2015-01-01,Anaheim,special,"Anaheim, California, United States",33.8347516,-117.911732
disney_california_adventure_yah_2,Anaheim,United States,October,Disney California Adventure v.2,yah,California,2017,2017-10-01,Anaheim,special,"Anaheim, California, United States",33.8347516,-117.911732
disney_california_adventure_yaho,Anaheim,United States,November,Disney California Adventure,yaho,California,2017,2017-11-01,Anaheim,special,"Anaheim, California, United States",33.8347516,-117.911732
disney_california_adventure_yaho_2,Anaheim,United States,August,Disney California Adventure v.2,yaho,California,2016,2016-08-01,Anaheim,special,"Anaheim, California, United States",33.8347516,-117.911732
disneyland_bto,Anaheim,United States,July,Disneyland,bto,California,2019,2019-07-01,Anaheim,special,"Anaheim, California, United States",33.8347516,-117.911732
